id,simple_id,quiz_id,question,correct_answer,options,order_number,created_at,updated_at
b50c6e47-d4aa-497c-9bc4-4bb3682e0ce0,QQ009,311c5af9-91bd-4ac1-9c9f-70355d25f963,亭主 (ていしゅ) гэдэг үгийн утгыг сонгоно уу:,Нөхөр,"[""Нөхөр"",""Найз залуу"",""Ах"",""Хүү""]",9,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
b77bff9a-2d1d-443b-bcde-226379a3dcbd,QQ004,311c5af9-91bd-4ac1-9c9f-70355d25f963,家系 (かけい) гэдэг үгийн утгыг сонгоно уу:,Удам угсаа,"[""Удам угсаа"",""Гэр орон"",""Ажил мэргэжил"",""Боловсрол""]",4,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
b8e343c6-8357-4f13-88bd-86c0306528f0,QQ006,d1a8f6d8-a5ee-460c-b0eb-109c37e8af4c,契機 (けいき) гэдэг үгийн утгыг сонгоно уу:,"Боломж, тохиолдол","[""Боломж, тохиолдол"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Буруу хариулт 2""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bb9e5d8b-fe2f-4200-b971-070d7443c5db,QQ002,80308881-fc72-435a-90e7-969997aca57a,志す (こころざす) гэдэг үгийн утгыг сонгоно уу:,Тэмүүлэх,"[""Тэмүүлэх"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bd0a4e59-1ba1-41e3-9ceb-a1305f538698,QQ003,ffb34e2e-66b4-4018-b241-b0ba13d8c750,大らかな үгийн зөв уншлагыг сонгоно уу:,おおらかな,"[""はな"",""かた"",""おおらかな"",""みち""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bd29973a-25aa-406c-b0da-e21fa815d2c9,QQ009,5833f0cd-4f15-4de4-a2ed-184e462ce481,製造＜する＞ (せいぞう＜する＞) гэдэг үгийн утгыг сонгоно уу:,Боловсруулах,"[""Боловсруулах"",""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bdd6a912-4c59-490c-9a68-1e5779b5b5f3,QQ007,3c24c999-d031-4872-a2a7-37d46f7574b6,もろに (もろに) гэдэг үгийн утгыг сонгоно уу:,Шууд,"[""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Шууд""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
be88493e-85ec-4e9c-9f06-f5403308a1b1,QQ001,6202e67c-92af-4d29-b994-a06e81a1aba4,日系企業 үгийн зөв уншлагыг сонгоно уу:,にっけいきぎょう,"[""にっけいきぎょう"",""かた"",""はな"",""みち""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
be9033db-a317-462d-8dcd-8d2aa63d1aa7,QQ003,c962ec76-43d5-4414-9437-60bf295c12e9,起こす үгийн зөв уншлагыг сонгоно уу:,おこす,"[""みち"",""はな"",""おこす"",""かた""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bf8ddc04-3a7f-4ac0-8e9a-5289529ec325,QQ009,76e24e67-5895-446e-b125-ae9aecf67155,密接な үгийн зөв уншлагыг сонгоно уу:,みっせつな,"[""はな"",""みち"",""みっせつな"",""かた""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bff6660e-fd54-4b1b-8262-48d07704db4a,QQ001,d1a8f6d8-a5ee-460c-b0eb-109c37e8af4c,手順 (てじゅん) гэдэг үгийн утгыг сонгоно уу:,"Дараалал, процесс","[""Дараалал, процесс"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Буруу хариулт 2""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c03d54a0-8317-4813-9e82-d54424adba29,QQ008,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,製作＜する＞ үгийн зөв уншлагыг сонгоно уу:,せいさく＜する＞,"[""かた"",""はな"",""せいさく＜する＞"",""みち""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c15afedf-513c-4df9-be37-8cf39e92c385,QQ002,27618a6d-add1-4b6d-a3f7-ba87eb01256e,公開＜する＞ үгийн зөв уншлагыг сонгоно уу:,こうかい＜する＞,"[""みち"",""かた"",""こうかい＜する＞"",""はな""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c38c1071-5567-4717-a24b-482c8420c3d0,QQ003,3c24c999-d031-4872-a2a7-37d46f7574b6,ふらりと (ふらりと) гэдэг үгийн утгыг сонгоно уу:,Тодорхой бусаар,"[""Буруу хариулт 2"",""Буруу хариулт 3"",""Буруу хариулт 1"",""Тодорхой бусаар""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4b5d42e-5a5f-4360-bde8-0ed298de2915,QQ004,76e24e67-5895-446e-b125-ae9aecf67155,片言 үгийн зөв уншлагыг сонгоно уу:,かたこと,"[""かた"",""はな"",""みち"",""かたこと""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4ea223c-a849-4cfe-b1cd-4f7362980690,QQ009,23ebd392-a7da-4a8e-a264-65313e45190a,はり (はり) гэдэг үгийн утгыг сонгоно уу:,Гөлгөр байдал,"[""Буруу хариулт 2"",""Буруу хариулт 3"",""Гөлгөр байдал"",""Буруу хариулт 1""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4f177a2-74a9-46f4-a38d-32d63f095840,QQ003,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,紛争 (ふんそう) гэдэг үгийн утгыг сонгоно уу:,Мөргөлдөөн,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Мөргөлдөөн"",""Буруу хариулт 1""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4f4e1fa-556f-4bb0-bf69-e419a0dc687c,QQ010,96eba5b0-5839-41b5-a635-c5f15e5678af,気が置けない үгийн зөв уншлагыг сонгоно уу:,きがおけない,"[""きがおけない"",""かた"",""はな"",""みち""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c55ac305-2b82-47d8-b87d-cce99bedc09b,QQ010,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,げらげら үгийн зөв уншлагыг сонгоно уу:,げらげら,"[""げらげら"",""はな"",""みち"",""かた""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c7117618-b08d-4623-a2a6-49ca4777dfb9,QQ004,359b66b1-4fc9-4c9b-a8b0-b5c52b75a507,豪雨 үгийн зөв уншлагыг сонгоно уу:,ごうう,"[""かた"",""ごうう"",""はな"",""みち""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c7f05eec-5289-4fab-bb85-ea797392af6f,QQ008,3662b6a0-83cd-4d8a-87c5-71845409ff63,公用 үгийн зөв уншлагыг сонгоно уу:,こうよう,"[""みち"",""かた"",""はな"",""こうよう""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c85d41dc-dddc-4914-8cb2-a3894d9264c8,QQ009,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,密接な (みっせつな) гэдэг үгийн утгыг сонгоно уу:,Ойр,"[""Буруу хариулт 3"",""Ойр"",""Буруу хариулт 1"",""Буруу хариулт 2""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c9ad24d4-83c8-4780-b09b-07745c7354d8,QQ005,a34b22ea-597b-46ef-9e50-e60d161a063b,衝突＜する＞ үгийн зөв уншлагыг сонгоно уу:,しょうとつ＜する＞,"[""しょうとつ＜する＞"",""はな"",""かた"",""みち""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c9c8ddfb-c13f-4e06-b04a-9e8e99cd3539,QQ004,c962ec76-43d5-4414-9437-60bf295c12e9,息が切れる үгийн зөв уншлагыг сонгоно уу:,いきがきれる,"[""みち"",""はな"",""かた"",""いきがきれる""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
cbf72351-0f9b-4397-8977-6e1cdfdde2a8,QQ002,7e67ec97-0a33-44de-bfbd-76e4de4e1cc3,顔から火が出る (かおからひがでる) гэдэг үгийн утгыг сонгоно уу:,Ичээс улайх,"[""Ичээс улайх"",""Буруу хариулт 3"",""Буруу хариулт 2"",""Буруу хариулт 1""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
ce82104a-68a3-4e4c-ad4a-97313007d1ae,QQ004,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,片言 (かたこと) гэдэг үгийн утгыг сонгоно уу:,Тасалдангуй яриа,"[""Буруу хариулт 2"",""Буруу хариулт 1"",""Тасалдангуй яриа"",""Буруу хариулт 3""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d0ab514d-058b-46d4-8fff-5911dbecb858,QQ004,6202e67c-92af-4d29-b994-a06e81a1aba4,有望な үгийн зөв уншлагыг сонгоно уу:,ゆうぼうな,"[""ゆうぼうな"",""みち"",""かた"",""はな""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d17b3018-23c9-402b-848d-1c9cc8e88425,QQ005,6202e67c-92af-4d29-b994-a06e81a1aba4,適性 үгийн зөв уншлагыг сонгоно уу:,てきせい,"[""みち"",""かた"",""てきせい"",""はな""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d2428664-c21b-4632-8295-a88670702876,QQ006,102ba681-5927-4562-8748-c1248cb8c596,先着＜する＞ (せんちゃく＜する＞) гэдэг үгийн утгыг сонгоно уу:,Эхэнд ирэх,"[""Эхэнд ирэх"",""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d277501c-e855-49cf-94dc-d749ee87b246,QQ001,80308881-fc72-435a-90e7-969997aca57a,勤勉＜な＞ (きんべん＜な＞) гэдэг үгийн утгыг сонгоно уу:,Хичээнгүй,"[""Буруу хариулт 3"",""Буруу хариулт 1"",""Хичээнгүй"",""Буруу хариулт 2""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d2d53f97-1380-4da2-a245-f029cfd6cd65,QQ005,23ebd392-a7da-4a8e-a264-65313e45190a,体つき＜する＞ (からだつき＜する＞) гэдэг үгийн утгыг сонгоно уу:,Биеийн хэлбэр,"[""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Биеийн хэлбэр""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d392e011-68b6-4baa-b766-03efe7be6b62,QQ002,e9c4eb36-9e51-4fbf-b390-adc341902d84,くたびれる үгийн зөв уншлагыг сонгоно уу:,くたびれる,"[""みち"",""かた"",""はな"",""くたびれる""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d514ca66-9d64-4964-9a9f-c7f75bb75d18,QQ001,27618a6d-add1-4b6d-a3f7-ba87eb01256e,書籍 үгийн зөв уншлагыг сонгоно уу:,しょせき,"[""はな"",""みち"",""しょせき"",""かた""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d63e8943-d21f-421f-90db-208ebff15108,QQ004,8961678e-47b3-431c-92b1-dcf7d98f0586,治安 (ちあん) гэдэг үгийн утгыг сонгоно уу:,Аюулгүй байдал,"[""Буруу хариулт 3"",""Буруу хариулт 1"",""Аюулгүй байдал"",""Буруу хариулт 2""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d6eb0ce6-678e-466b-ac41-efae11aa5c0d,QQ009,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,じっとり[と]＜する＞ үгийн зөв уншлагыг сонгоно уу:,じっとり,"[""かた"",""みち"",""はな"",""じっとり""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d6fafa7d-0f7c-498c-9211-76b78058ac31,QQ008,d1a8f6d8-a5ee-460c-b0eb-109c37e8af4c,香辛料 (こうしんりょう) гэдэг үгийн утгыг сонгоно уу:,"Амтлагч, халуун ногоо","[""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3"",""Амтлагч, халуун ногоо""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d8082dd2-542b-44fb-b31d-7557ad008bda,QQ002,76e24e67-5895-446e-b125-ae9aecf67155,見所 үгийн зөв уншлагыг сонгоно уу:,みどころ,"[""かた"",""みどころ"",""みち"",""はな""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d8167bf3-aa31-4fc2-9188-cfc1d837fa63,QQ009,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,差し引く үгийн зөв уншлагыг сонгоно уу:,さしひく,"[""はな"",""みち"",""さしひく"",""かた""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d91f9ffd-e381-4a18-aecf-920acfeaa6a6,QQ009,93c94fab-0a01-4944-b3ae-4a8b2474bbe1,軽快な (けいかいな) гэдэг үгийн утгыг сонгоно уу:,Хөнгөн,"[""Хөнгөн"",""Буруу хариулт 2"",""Буруу хариулт 1"",""Буруу хариулт 3""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
d9244866-9902-433c-8f2a-48a06ec33aab,QQ007,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,もろに үгийн зөв уншлагыг сонгоно уу:,もろに,"[""はな"",""みち"",""もろに"",""かた""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
db66612d-50ef-42eb-bf01-3b9afac1cec2,QQ008,93c94fab-0a01-4944-b3ae-4a8b2474bbe1,見苦しい (みぐるしい) гэдэг үгийн утгыг сонгоно уу:,Муухай,"[""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3"",""Муухай""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
dc256401-26bb-438a-aef3-bef7e7e2983a,QQ003,a34b22ea-597b-46ef-9e50-e60d161a063b,財政 үгийн зөв уншлагыг сонгоно уу:,ざいせい,"[""はな"",""ざいせい"",""かた"",""みち""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e0b7fdac-3b78-430b-87b8-dd624b3fb578,QQ003,23ebd392-a7da-4a8e-a264-65313e45190a,容姿 (ようし) гэдэг үгийн утгыг сонгоно уу:,Гадаад төрх,"[""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3"",""Гадаад төрх""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e0f56dee-ea37-4648-a660-4fba54f0de73,QQ008,359b66b1-4fc9-4c9b-a8b0-b5c52b75a507,オゾン層 үгийн зөв уншлагыг сонгоно уу:,おぞんそう,"[""かた"",""はな"",""みち"",""おぞんそう""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e399d4b1-4e87-4bab-805b-c979e39cd1fe,QQ010,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,四六時中 үгийн зөв уншлагыг сонгоно уу:,しろくじちゅう,"[""みち"",""しろくじちゅう"",""かた"",""はな""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e4ebbfe6-7074-44c8-b072-b904bfc6b73c,QQ005,e9c4eb36-9e51-4fbf-b390-adc341902d84,体つき＜する＞ үгийн зөв уншлагыг сонгоно уу:,からだつき＜する＞,"[""からだつき＜する＞"",""はな"",""かた"",""みち""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e5c3ec0a-86a1-48da-adcb-3e4ffe4f188b,QQ005,b4c40f03-98e8-4be1-9a28-8b5d26cdb7bb,かけがえのない () гэдэг үгийн утгыг сонгоно уу:,Үнэлж баршгүй,"[""Буруу хариулт 2"",""Буруу хариулт 1"",""Үнэлж баршгүй"",""Буруу хариулт 3""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e683c010-9913-41ca-909d-c2bc989f0569,QQ006,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,親交 (しんこう) гэдэг үгийн утгыг сонгоно уу:,Найрамдал,"[""Буруу хариулт 1"",""Буруу хариулт 2"",""Найрамдал"",""Буруу хариулт 3""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e6a95245-1c17-43e4-97c5-fa0f3b4469f8,QQ001,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,制作＜する＞ үгийн зөв уншлагыг сонгоно уу:,せいさく＜する＞,"[""かた"",""せいさく＜する＞"",""みち"",""はな""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e6b7fa2a-ad50-4e02-83ef-2c1d9a57fb5c,QQ001,8961678e-47b3-431c-92b1-dcf7d98f0586,脅す (おどす) гэдэг үгийн утгыг сонгоно уу:,Сүрдүүлчих,"[""Буруу хариулт 1"",""Буруу хариулт 2"",""Сүрдүүлчих"",""Буруу хариулт 3""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e88b7bda-4791-450f-a98b-05a38854465e,QQ010,aa20f3c4-079b-40ba-b7a6-6bc2b05ab5d2,山積み үгийн зөв уншлагыг сонгоно уу:,やまづみ,"[""やまづみ"",""みち"",""はな"",""かた""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e8c78d8f-687a-4b43-a57c-496c93bd2694,QQ001,c962ec76-43d5-4414-9437-60bf295c12e9,明るい үгийн зөв уншлагыг сонгоно уу:,あかるい,"[""みち"",""はな"",""あかるい"",""かた""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e90d997c-7698-454f-828e-acb4378f0ead,QQ009,8961678e-47b3-431c-92b1-dcf7d98f0586,不審＜な＞ (ふしん＜な＞) гэдэг үгийн утгыг сонгоно уу:,Сэжигтэй,"[""Сэжигтэй"",""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e9412a0e-aac3-48f1-98e6-a3c220c4f39c,QQ001,96eba5b0-5839-41b5-a635-c5f15e5678af,身内 үгийн зөв уншлагыг сонгоно уу:,みうち,"[""はな"",""かた"",""みうち"",""みち""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
e9e52ea7-b367-4b58-8031-d397647767e8,QQ009,3662b6a0-83cd-4d8a-87c5-71845409ff63,製造＜する＞ үгийн зөв уншлагыг сонгоно уу:,せいぞう＜する＞,"[""みち"",""はな"",""かた"",""せいぞう＜する＞""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
eadeb609-1972-442c-bba9-573431af686f,QQ004,102ba681-5927-4562-8748-c1248cb8c596,心掛ける (こころがける) гэдэг үгийн утгыг сонгоно уу:,"Санаж барих, тогтоох","[""Буруу хариулт 1"",""Санаж барих, тогтоох"",""Буруу хариулт 3"",""Буруу хариулт 2""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
ebdc208b-cce5-46d2-9767-81a195008747,QQ008,3ef10029-79d1-4a70-aa63-5db51093d756,おろそかな үгийн зөв уншлагыг сонгоно уу:,おろそかな,"[""はな"",""かた"",""おろそかな"",""みち""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
eddf99bd-6a13-4141-b016-bdf3470f203b,QQ003,06e41485-5ce7-4849-b7c5-a44e7b03f363,経歴 (けいれき) гэдэг үгийн утгыг сонгоно уу:,Ажлын түүх,"[""Буруу хариулт 1"",""Буруу хариулт 3"",""Буруу хариулт 2"",""Ажлын түүх""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
edf521fc-7cb6-4cf8-8299-82041a064513,QQ001,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,家計 үгийн зөв уншлагыг сонгоно уу:,かけい,"[""はな"",""かけい"",""かた"",""みち""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
ee27cc85-bbf8-4f2d-9f9d-f5aae4c3a5db,QQ002,102ba681-5927-4562-8748-c1248cb8c596,買い込む (かいこむ) гэдэг үгийн утгыг сонгоно уу:,Худалдаж нөөцлөх,"[""Буруу хариулт 2"",""Буруу хариулт 1"",""Худалдаж нөөцлөх"",""Буруу хариулт 3""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f01ba642-c918-43b6-b7d1-38551af9ec16,QQ002,8961678e-47b3-431c-92b1-dcf7d98f0586,脅す (おどす) гэдэг үгийн утгыг сонгоно уу:,Сүрдүүлчих,"[""Буруу хариулт 2"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Сүрдүүлчих""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f2a0ea1e-a5d9-4ded-915f-35e6672cd161,QQ007,a34b22ea-597b-46ef-9e50-e60d161a063b,体制 үгийн зөв уншлагыг сонгоно уу:,たいせい,"[""かた"",""たいせい"",""はな"",""みち""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f3542c0a-6ecc-430f-9285-512fc7ba47a2,QQ009,a34b22ea-597b-46ef-9e50-e60d161a063b,不審＜な＞ үгийн зөв уншлагыг сонгоно уу:,ふしん＜な＞,"[""はな"",""かた"",""ふしん＜な＞"",""みち""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f39b05fd-f69b-4581-9996-1fd54bdf6cf4,QQ008,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,甘口＜な＞ үгийн зөв уншлагыг сонгоно уу:,あまくち＜な＞,"[""あまくち＜な＞"",""かた"",""みち"",""はな""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f532835f-a7f2-4028-a28e-9566628b4f56,QQ001,23ebd392-a7da-4a8e-a264-65313e45190a,肺炎 (はいえん) гэдэг үгийн утгыг сонгоно уу:,Уушгины хатгалгаа,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Уушгины хатгалгаа"",""Буруу хариулт 1""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f65fed49-0d2a-47e3-b267-75c261911b02,QQ003,5833f0cd-4f15-4de4-a2ed-184e462ce481,路線 (ろせん) гэдэг үгийн утгыг сонгоно уу:,Тээврийн маршрут,"[""Буруу хариулт 2"",""Буруу хариулт 3"",""Тээврийн маршрут"",""Буруу хариулт 1""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f67e43f2-9c28-4ce0-8ffb-288e25b26f85,QQ008,e9c4eb36-9e51-4fbf-b390-adc341902d84,ばてる үгийн зөв уншлагыг сонгоно уу:,ばてる,"[""かた"",""ばてる"",""みち"",""はな""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f68454dd-b917-4deb-9f52-93a3b9b635f5,QQ005,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,味覚 үгийн зөв уншлагыг сонгоно уу:,みかく,"[""はな"",""かた"",""みち"",""みかく""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f696e82f-46b2-4f1e-9239-d7b0ea878148,QQ008,ffb34e2e-66b4-4018-b241-b0ba13d8c750,見苦しい үгийн зөв уншлагыг сонгоно уу:,みぐるしい,"[""みぐるしい"",""みち"",""はな"",""かた""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f7e89bd7-ba5a-4598-a794-a64ecbbecc49,QQ003,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,終日 үгийн зөв уншлагыг сонгоно уу:,しゅうじつ,"[""はな"",""しゅうじつ"",""かた"",""みち""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
f989b255-c781-4bcd-9194-da01115b87f8,QQ009,ffb34e2e-66b4-4018-b241-b0ba13d8c750,軽快な үгийн зөв уншлагыг сонгоно уу:,けいかいな,"[""はな"",""かた"",""みち"",""けいかいな""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
fa09cb9b-4cd6-4447-bf86-b9d45361cdb6,QQ010,06e41485-5ce7-4849-b7c5-a44e7b03f363,外資系企業 (がいしけいきぎょう) гэдэг үгийн утгыг сонгоно уу:,Гадаадын холбоотой компани,"[""Буруу хариулт 1"",""Буруу хариулт 3"",""Буруу хариулт 2"",""Гадаадын холбоотой компани""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
fd28f0ad-9df5-4c3c-9200-b840e8b01c0a,QQ008,8961678e-47b3-431c-92b1-dcf7d98f0586,不審＜な＞ (ふしん＜な＞) гэдэг үгийн утгыг сонгоно уу:,Сэжигтэй,"[""Сэжигтэй"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
ff1178da-8068-4062-b2f3-b81b75d599d9,QQ004,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,くすくす үгийн зөв уншлагыг сонгоно уу:,くすくす,"[""はな"",""みち"",""かた"",""くすくす""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
ff6776a3-98e2-4331-aa10-8bd516914dfc,QQ007,98c8b668-1855-4657-b50a-abe3b0cefda0,編む (あむ) гэдэг үгийн утгыг сонгоно уу:,Сүлжих,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Сүлжих"",""Буруу хариулт 1""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00